Temps,Deplacement
0.328521602399765,-6.58703302536514e-06
0.328714432727783,-5.5568926042666e-06
0.329319547375228,5.10483060890195e-06
0.330516389769157,5.43795234729797e-06
0.330915290561232,-6.03552390730443e-06
0.331108167949938,8.31443501259573e-06
0.33171319165481,-1.86203962321615e-06
0.332909985673601,-8.22717755456313e-06
0.333308914346835,-1.03821715132926e-05
0.333501785913793,3.40652344783387e-06
0.33410683641791,3.29791901823225e-06
0.335303607535841,-3.07891463508363e-06
0.335702515477239,-8.67616222871567e-06
0.335895334476426,-7.71977203192367e-06
0.336500401582814,-4.37064626933614e-07
0.337697193959824,4.76624475696898e-06
0.338096058921396,-1.01137572716317e-05
0.338288913419666,1.12803232493052e-06
0.338893907045453,-7.8453318612404e-06
0.340090652498986,-8.96052479054812e-06
0.340489573111241,-7.23208204992228e-06
0.340682418321713,2.53831489154866e-06
0.341287454957057,7.88836973600498e-06
0.342484188206643,9.56876760553241e-06
0.342883080904193,5.9689056297539e-06
0.343075861400904,-2.82502034209158e-07
0.343680857024017,-2.66600474262806e-06
0.344877580591558,2.47154063391241e-06
0.345276462281148,-2.01862386325731e-06
0.345469258845561,-3.08553925205688e-06
0.346074237914906,-6.78213247769448e-06
0.347270914559787,-7.96423886298016e-06
0.347669838971994,7.60886526867817e-07
0.347862658162402,6.60035649840843e-06
0.34846760681805,-2.04813071966599e-06
0.349664276881079,1.04034881371612e-06
0.35006318635599,7.84361776697386e-06
0.350255968983558,5.05066576530765e-06
0.350860950795404,8.13914416761038e-06
0.352057596153016,1.07399806535742e-05
0.352456440605696,2.47203073499534e-06
0.352649254838114,8.94285314556122e-06
0.353254189402187,2.65940267825995e-06
0.354450790058318,-4.77715403915069e-07
0.354849626983591,-8.72280646803084e-06
0.355042452908161,1.78414998363166e-06
0.355647372797945,-5.31983598831064e-06
0.35684395286479,-7.8649151234351e-06
0.357242822516419,-5.5187249563514e-06
0.357435609373493,-4.30235381404571e-06
0.358040523647447,-9.84878647879068e-06
0.359237139746604,3.06398223434542e-06
0.359635952831145,-7.44241298921647e-06
0.359828760004948,7.44492573045953e-08
0.3604336451965,-1.00757400019303e-05
0.361630202459362,-6.61322502213178e-06
0.362029039990808,-8.70204034122469e-06
0.362221824688507,-6.12009277827105e-06
0.362826776421784,4.23256070123849e-06
0.364023311348264,7.82773482722096e-06
0.364422102520765,-4.43418710727095e-06
0.364614859383415,-8.19445761072588e-06
0.365219790680276,-1.75678975627016e-07
0.36641630905255,5.06984066038139e-06
0.366815115502507,-1.1820202664276e-06
0.367007874883589,-3.31494971082735e-06
